(;	2.113943352306837
(; "	1.0
(; )	1.6020599913279625
(; ),	1.0
(; ,	1.0
(; , ),	1.0
(; ;	1.6020599913279625
(<	1.3010299956639813
(=	1.845098040014257
(?)	1.0
(?) 	1.0
(~	1.6989700043360187
(£	1.0
(£).	1.0
(°	1.6020599913279625
(±	1.0
(“	1.3010299956639813
(†)	2.0413926851582254
(−	1.4771212547196624
(−⅓) ≈	1.0
(≈	1.0
)	4.822560336942692
) 	3.3961993470957363
) "	2.414973347970818
) %	1.0
) &	1.0
) '	2.0
) (	3.230448921378274
) ( ),	1.0
) ("	1.3010299956639813
) ()	1.0
) )	1.0
) *	2.462397997898956
) **	1.3010299956639813
) *-	1.0
) +	2.380211241711606
) + (	1.3010299956639813
) ,	1.3010299956639813
) , (	1.0
) -	2.342422680822206
) --	1.0
) .	1.4771212547196624
) ...	1.3010299956639813
) /	1.0
) :	1.3010299956639813
) ;	1.0
) < 	1.0
) < '	1.0
) =	1.6020599913279625
) ==	1.0
) ===	1.7781512503836436
) ? 	1.0
) [	1.0
) ]	1.0
) |	1.3010299956639813
) ©	1.0
) –	2.4313637641589874
) —	1.0
) — *	1.4771212547196624
) “	1.0
) •	2.3222192947339195
) →	1.4771212547196624
) ≈	1.0
) ≤	1.0
)"	2.079181246047625
)" –	1.3010299956639813
)"),	1.0
)");	1.0
)",	2.0413926851582254
)", "	1.3010299956639813
)".	2.0413926851582254
)";	1.0
)#	1.3010299956639813
)'	1.0
)' 	1.3010299956639813
)' '	1.3010299956639813
)'"	1.0
)',	1.0
)'; '	1.0
)(	1.6020599913279625
))	2.146128035678238
)) 	1.0
)) *	1.4771212547196624
)) — *	1.0
))", 《	1.0
)),	1.3010299956639813
)).	1.6020599913279625
)). 	1.3010299956639813
));	1.6989700043360187
),	4.411282913017384
), 	1.0
), "	2.6127838567197355
), "[[	1.0
), '	1.4771212547196624
), (	2.361727836017593
), ,	1.3010299956639813
), ,(	1.0
), -	1.0
), .	1.3010299956639813
), . 	1.3010299956639813
), ; ;	1.0
),"	1.0
),.	1.0
)-	2.0413926851582254
)- ‘	1.3010299956639813
).	4.256236533205923
). 	3.113943352306837
). "	2.740362689494244
). '	1.3010299956639813
). (	1.7781512503836436
). ,	1.3010299956639813
). -	1.0
). .	1.0
). –	1.3010299956639813
). “	1.845098040014257
)."	2.079181246047625
)." "	1.0
).""	1.4771212547196624
)...").	1.0
).”	1.0
)/	1.845098040014257
)/ \"	1.0
)/°	1.3010299956639813
):	3.2068258760318495
): 	1.4771212547196624
): "	1.845098040014257
);	3.164352855784437
); 	1.3010299956639813
); "	1.0
); (	1.0
)=	1.0
)==	1.0
)===	2.57978359661681
)====	1.3010299956639813
)=====	1.6020599913279625
)?–	1.0
)[ "	1.0
)\"	1.0
)\" 	1.0
)]]	2.113943352306837
)|	1.4771212547196624
)–(	1.3010299956639813
)—	2.079181246047625
)—"	1.0
)→	1.9542425094393248
)》	1.0
*	4.9532763366673045
* 	4.085290578230065
* "	2.9822712330395684
* '	2.342422680822206
* ''	1.0
* (	2.278753600952829
* *	1.0
* * 	1.0
* ,	2.079181246047625
* -	2.0
* - "	1.0
* --------,	1.3010299956639813
* .	2.5185139398778875
* :	1.9030899869919435
* ;	1.3010299956639813
* [[	1.6020599913279625
* `	1.0
* ~	1.0
* –	1.845098040014257
* —	1.3010299956639813
* “	2.0
*"	2.146128035678238
*#	1.9030899869919435
*'	1.0
*(	1.0
**	3.5514499979728753
** 	1.4771212547196624
** "	2.0
** ,	1.0
** ;	1.0
***	2.6989700043360187
****	2.7481880270062007
*****	1.6989700043360187
******	1.3010299956639813
*******	1.3010299956639813
********	1.3010299956639813
**,	1.0
**>	1.0
*, "	1.0
*-	1.3010299956639813
*.	2.230448921378274
*/	1.4771212547196624
*:	2.204119982655925
*: 	1.3010299956639813
*: "	1.3010299956639813
*°	1.3010299956639813
+	3.361727836017593
+ 	1.0
+ '	1.3010299956639813
+ (	1.9030899869919435
+ (%) 	1.0
+ ((	1.0
+ +	1.9030899869919435
+ -	1.0
+(	2.0413926851582254
+)	1.6020599913279625
+),	1.6020599913279625
+).	1.0
+)—	1.0
++	1.0
+,	1.845098040014257
+, +,	1.0
+.	1.7781512503836436
+/	1.0
+/−(	1.0
,	5.784082117602856
, 	2.57978359661681
, "	3.802089257881733
, "...	1.9542425094393248
, "[	1.0
, #	2.0
, $	1.3010299956639813
, &	2.0
, '	2.4771212547196626
, ''"	1.0
, '’	1.0
, (	3.103803720955957
, ("	1.0
, ()	1.3010299956639813
, )	1.3010299956639813
, ),	1.3010299956639813
, *	1.9542425094393248
, +	1.0
, ,	2.3222192947339195
, , ,	1.3010299956639813
, , , (	1.0
, , , , ,	1.0
, , [	1.0
, -	2.204119982655925
, -/	1.6989700043360187
, .	2.1760912590556813
, . (	1.0
, . . .	1.0
, ...	1.0
, /	2.230448921378274
, /-	1.4771212547196624
, : 	1.0
, ;	1.6989700043360187
, ; ;	1.6020599913279625
, ; ; ),	1.0
, ; ; ; .	1.0
, < *	1.0
, =	1.4771212547196624
, ?	1.0
, [	1.6020599913279625
, [[	1.0
, §	1.845098040014257
, –	1.3010299956639813
, —	1.3010299956639813
, — "	1.0
, ‘	1.4771212547196624
, ‘’	1.0
, ’	1.0
, “	1.845098040014257
, “ —	1.0
, “‘	1.0
,"	3.311753861055754
," "	1.6989700043360187
," (	1.0
,")	1.0
,"...	1.0
,'	1.845098040014257
,' '	1.3010299956639813
,(	1.4771212547196624
,)	1.0
,,	1.3010299956639813
,-	1.4771212547196624
,.	1.3010299956639813
,...	1.0
,/	1.4771212547196624
,/-	1.0
,?	1.6020599913279625
, 	1.6989700043360187
,”	1.9030899869919435
,” “	1.0
,”.	1.0
-	5.0944012445829365
- "	1.7781512503836436
- $	1.0
- '	1.4771212547196624
- (	1.9542425094393248
- ("	1.0
- ().	1.0
- +	1.0
- -	1.0
- /	1.0
- / *	2.0
- / *-	1.0
- –	1.0
- ‘	2.3979400086720375
-"	1.845098040014257
-'	1.3010299956639813
-(	1.4771212547196624
-)	2.0413926851582254
-)" (	1.0
-),	1.6020599913279625
-).	1.0
-,	2.4771212547196626
-, "	1.4771212547196624
-, -/	1.0
-, /	1.4771212547196624
--	1.6020599913279625
---	1.0
-.	2.079181246047625
-. 	1.0
-. "	1.0
-."	1.0
-/	2.0
-/ *	1.0
-/ \"	1.0
-/-	1.3010299956639813
-/.	1.3010299956639813
-/~/	1.0
-;	1.4771212547196624
-|	1.0
-­	1.0
-½".	1.0
-’	1.0
.	5.639705573417183
. 	4.490379920003178
. "	3.7528164311882715
. " 	1.0
. " "	1.0
. " ",	1.0
. " '	1.0
. "".	1.0
. "'	1.0
. "...	1.4771212547196624
. "[	1.0
. $	1.3010299956639813
. &	2.380211241711606
. '	2.3010299956639813
. (	3.6693168805661123
. ("	1.4771212547196624
. ()	1.0
. )	1.3010299956639813
. ) (	1.0
. ),	1.3010299956639813
. ).	1.6989700043360187
. *	2.230448921378274
. +	1.0
. ,	2.1760912590556813
. , "	1.3010299956639813
. , .	1.0
. -	1.6989700043360187
. .	2.4471580313422194
. . 	2.079181246047625
. . .	2.079181246047625
. . . 	1.3010299956639813
. . . .	1.3010299956639813
. . .".	1.0
. . ..	1.0
. ...	1.9030899869919435
. // "	1.0
. ;	2.230448921378274
. ; 	2.0413926851582254
. ; .	1.0
. ; ;	1.6020599913279625
. ; ; 	1.4771212547196624
. ; ; ;	1.0
. ; ; ; 	1.0
. = '	1.7781512503836436
. ===	1.0
. [	1.7781512503836436
. \"	1.0
. ]]	1.0
. ^	1.0
.  	1.7781512503836436
. §	1.3010299956639813
. ¿	1.0
. –	2.113943352306837
. – (	1.0
. —	1.0
. ’	1.0
. “	1.9030899869919435
. “‘	1.0
. №	1.0
."	3.9143431571194407
." 	3.1702617153949575
." "	2.342422680822206
." (	2.342422680822206
." * 	1.0
." ,	1.0
." -	1.6989700043360187
." .	1.6020599913279625
." . 	1.0
." ; 	1.0
." ; ;	1.0
." [	1.0
." —	1.3010299956639813
." “	1.0
.""	2.079181246047625
."' "	1.0
."''	1.0
.")	1.6020599913279625
.") 	1.3010299956639813
."). 	1.0
.");	1.0
.",	1.0
.", "	1.4771212547196624
."--	1.0
.".	1.6989700043360187
."/	1.0
.":	1.0
.";	1.0
."[	1.0
."]	1.0
.&	1.0
.'	2.079181246047625
.' " 	1.0
.'"	1.7781512503836436
.'" 	1.3010299956639813
.',	1.0
.'.'	1.0
.(	1.7781512503836436
.)	3.250420002308894
.) 	2.230448921378274
.) "	1.0
.) (	1.3010299956639813
.) *	1.4771212547196624
.) *-	1.0
.) -	1.4771212547196624
.) . '	1.0
.) —	1.0
.)'	1.3010299956639813
.)'.	1.0
.),	2.4771212547196626
.).	2.462397997898956
.). 	1.0
.). (	1.0
.):	1.9030899869919435
.);	1.3010299956639813
.)]]	1.0
.,	3.635483746814912
., "	2.230448921378274
., &	2.0413926851582254
., '	2.1760912590556813
., (	1.4771212547196624
., -	1.3010299956639813
., .	1.4771212547196624
., \"	1.0
.,"	1.0
.-	2.278753600952829
..	2.0413926851582254
.. 	1.0
.."	1.0
...	3.214843848047698
... 	1.3010299956639813
... (	1.0
... ,"	1.0
... ."	1.0
... [	1.0
...!",	1.0
...!’	1.0
..."	2.230448921378274
..." 	1.3010299956639813
..." "	1.0
..." (	1.0
..." .	1.0
..." –	1.0
...")	1.3010299956639813
...",	1.0
...".	1.0
...". 	1.0
...". "	1.0
...";	1.0
...' -	1.0
...' .	1.0
...),	1.0
...).	1.0
....	2.113943352306837
.... (	1.0
...."	1.6020599913279625
...." 	1.0
.....	1.3010299956639813
......	1.0
...”	1.0
./	1.0
.:	2.462397997898956
.: "	1.3010299956639813
.: –	1.0
.;	2.462397997898956
.; "	1.0
.; &	1.0
.? "	1.0
.\" 	1.0
.]]	1.4771212547196624
. 	1.7781512503836436
. 	1.0
.–	1.0
.—	1.3010299956639813
.’	1.0
.“	1.3010299956639813
.”	2.4313637641589874
.” 	1.6020599913279625
.” (	1.6020599913279625
.” “	1.4771212547196624
.”"."	1.0
.”(	1.0
/	4.168497483523033
/ 	2.954242509439325
/ "	1.6989700043360187
/ (	1.3010299956639813
/ *	1.7781512503836436
/ , /	1.0
/ -/	1.0
/ /	3.45484486000851
/ ; /	1.0
/ ?	1.0
/ \"	2.3979400086720375
/ \"-	1.0
/(	1.6989700043360187
/)	1.0
/) 	1.3010299956639813
/), (	1.0
/).	1.0
/,	2.0
/, */	1.0
/, -/	1.6020599913279625
/, /	3.307496037913213
/, /-	1.0
/,/	1.0
/-	2.4771212547196626
/- 	1.7781512503836436
/- /	1.9030899869919435
/- \"	1.3010299956639813
/-, -	1.3010299956639813
/-, -/	2.146128035678238
/-, /	2.623249290397901
/-.	1.0
/.	1.3010299956639813
/: "	1.0
/; /	1.0
/; \"	1.3010299956639813
/=	1.0
/?	1.0
/\"-	1.0
/~	1.0
/~/	1.6020599913279625
/→/	1.0
/↔/	1.0
0	3.936513742478893
00	2.462397997898956
000	3.8785217955012063
0000	1.9030899869919435
000020041004A0333355	1.0
0001	1.9030899869919435
00015	1.0
0002	1.4771212547196624
00023	1.0
00025	1.0
00040	1.0
0005	1.0
001	2.230448921378274
0010	1.9030899869919435
00102	1.0
0011	1.9030899869919435
00117	1.3010299956639813
0011868	1.0
00124	1.0
001423	1.0
001852	1.0
002	1.0
003	1.6989700043360187
00315	1.0
0032	1.0
003219	1.0
00347	1.0
00393	1.0
004	1.6020599913279625
0043	1.3010299956639813
004357	1.0
00439	1.0
0046	1.0
0049	1.0
005	1.6989700043360187
006	1.6989700043360187
0065	1.3010299956639813
007	1.4771212547196624
00719	1.0
0073	1.0
007825	1.0
008	1.3010299956639813
0080	1.0
0087	1.0
009	1.0
00918	1.0
009372	1.0
0097	1.0
009959	1.0
01	2.342422680822206
010	2.278753600952829
0100	1.9030899869919435
0101	1.9030899869919435
0105	1.0
011	2.204119982655925
0110	1.9030899869919435
0111	1.9030899869919435
012	1.6989700043360187
0120	1.0
0121858605	1.0
01267	1.0
013	1.0
0138	1.0
014	1.0
014616702237586	1.0
015	1.0
01570	1.0
015780	1.0
016	1.0
016574	1.0
017	1.0
01704	1.0
01708	1.0
018	1.0
01815	1.0
01831	1.0
018882	1.0
019	1.0
01910	1.0
0198150299	1.0
0199747016	1.0
01u	1.3010299956639813
02	2.4471580313422194
020	1.0
021	1.6020599913279625
02173	1.0
022	1.4771212547196624
022697	1.0
023	1.0
024	1.3010299956639813
02439	1.0
025	1.6020599913279625
0255	1.0
026	1.3010299956639813
026201226X	1.0
02624	1.0
027	1.3010299956639813
027409	1.0
02795	1.0
028	1.0
02828	1.0
0283	1.0
02895	1.0
0289701225	1.0
0289701228	1.0
029105	1.0
029177	1.0
03	2.079181246047625
030	1.4771212547196624
0300097891	1.0
03083	1.0
031	1.0
032	1.3010299956639813
03216	1.0
03252	1.0
033	1.4771212547196624
0330253212	1.0
034	1.4771212547196624
035	1.4771212547196624
0351	1.0
036	1.0
03605	1.0
0363	1.0
037	1.0
039	1.0
03925	1.0
0394317130	1.0
0394719808	1.0
03985	1.0
03rd	1.0
03u	1.0
04	2.4913616938342726
040	1.3010299956639813
041	1.0
042	1.6989700043360187
043	1.3010299956639813
0432	1.0
044	1.0
044227	1.0
044649	1.0
04493	1.0
04494	1.0
045	1.4771212547196624
046	1.3010299956639813
0466	1.3010299956639813
047	1.6989700043360187
05	2.361727836017593
050	1.3010299956639813
051	1.3010299956639813
052	1.4771212547196624
0520030680	1.0
0520030688	1.0
053	1.0
05391	1.3010299956639813
054	1.4771212547196624
055	1.3010299956639813
055434	1.0
056	1.4771212547196624
057	1.0
057618	1.0
0578	1.0
058	1.3010299956639813
06	2.3010299956639813
060	1.0
06010	1.0
061	1.3010299956639813
06143	1.3010299956639813
062	1.0
06206	1.0
06232	1.0
062870	1.0
063	1.3010299956639813
0631227156	1.0
064	1.4771212547196624
06429	1.0
06431	1.0
065	1.0
0652	1.0
06549	1.0
066	1.4771212547196624
06624	1.0
06659	1.0
067	1.0
06700	1.0
068	1.0
06875	1.0
0691004051	1.0
07	2.278753600952829
070	1.3010299956639813
071	1.0
07128	1.0
072	1.4771212547196624
0724	1.0
073	1.6020599913279625
0739	1.0
074	1.7781512503836436
0748634959	1.0
075	1.3010299956639813
076	1.0
077	1.3010299956639813
079	1.3010299956639813
08	2.414973347970818
080	1.7781512503836436
0802118899	1.0
0802824137	1.0
081	1.3010299956639813
0819	1.0
082	1.7781512503836436
0821826140	1.0
0821842102	1.0
08230	1.0
083	1.3010299956639813
08376	1.0
0838641105	1.0
084	1.0
085	1.3010299956639813
0852	1.3010299956639813
0857	1.0
086	1.0
08747	1.0
087774	1.3010299956639813
088	1.0
089	1.4771212547196624
08913	1.0
09	2.4913616938342726
090	1.3010299956639813
091	1.3010299956639813
093	1.0
094	1.0
0941831949	1.3010299956639813
0942	1.0
09456	1.0
095	1.6020599913279625
0954	1.0
096	1.3010299956639813
09619	1.0
09700664	1.0
098	1.0
0983	1.0
099	1.0
0A	1.0
0B	1.0
0C	1.0
0CDAQ6AEwAA	1.0
0CDMQ6AEwAQ	1.0
0CDoQ6AEwAQ	1.0
0CEEQ6AEwAw	1.0
0D	1.0
0E	1.0
0F	1.0
1	4.218272853571447
10	3.6884198220027105
100	3.4471580313422194
1000	2.7160033436347994
10000	1.4771212547196624
100000	1.0
1000000	1.0
100000870	1.0
10002	1.0
10003	1.0
1000km	1.0
1001	2.0
1002	1.3010299956639813
100217	1.0
10051	1.0
1005b	1.0
1007	1.0
10074	1.0
100855	1.0
100ff	1.0
100g	1.0
100th	1.9030899869919435
101	2.591064607026499
1010	2.0413926851582254
101026	1.0
1011	1.9030899869919435
1013	1.0
1014	1.0
1016	1.4771212547196624
1018	1.3010299956639813
102	2.230448921378274
1022	1.0
1023	1.0
1024	1.4771212547196624
10242	1.0
10243	1.0
1024x760	1.0
1025b25	1.0
1026	1.0
1028	1.0
1029	1.0
103	2.361727836017593
1030	1.0
1032	1.0
103211	1.4771212547196624
1033	1.0
103349	1.0
1036	1.0
1037C	1.0
104	2.230448921378274
10409	1.0
1043	1.0
1043a	1.0
1045a	1.0
10484	1.0
1049	1.0
105	2.4471580313422194
1050	1.4771212547196624
1050a	1.0
1052	1.0
10522	1.0
1053	1.0
1057	1.0
1058	1.0
1059	1.0
106	2.255272505103306
1063	1.0
1064	1.3010299956639813
106400000	1.0
10646	1.0
1065	1.3010299956639813
1067	1.0
1068	1.0
1069	1.3010299956639813
107	2.113943352306837
1070	1.0
1071	1.6989700043360187
1072	1.3010299956639813
107255	1.0
1073	1.3010299956639813
10734	1.0
1075	1.0
1078	1.0
1079	1.3010299956639813
107th	1.0
108	2.278753600952829
1080	1.0
1080p	1.6020599913279625
1081	1.0
10829	1.0
108352	1.0
10840	1.0
1085	1.0
1085F	1.0
108736	1.0
109	2.204119982655925
1090	1.3010299956639813
1092338	1.0
1093	1.3010299956639813
1095	1.3010299956639813
1098a	1.0
10Be	1.0
10K	1.0
10c	1.0
10cc	1.0
10km	1.0
10m	1.3010299956639813
10s	1.0
10th	2.255272505103306
11	3.519827993775719
110	2.6720978579357175
1100	2.255272505103306
1101	1.9030899869919435
1102a26	1.0
1105	1.0
11050	1.0
1106	1.0
1108009492	1.0
1109	1.0
110ff	1.0
110th	1.0
111	2.623249290397901
1110	1.845098040014257
1111	2.0413926851582254
11111	1.0
1115	1.0
1118	1.0
11181	1.0
1118596627	1.0
1119	1.0
112	2.079181246047625
1120	1.0
1124	1.0
1125	1.0
11251	1.0
1126	1.3010299956639813
112mm	1.3010299956639813
112th	1.4771212547196624
113	2.079181246047625
1131	1.3010299956639813
1138	1.0
1139	1.0
114	2.1760912590556813
1142	1.0
1143	1.0
1144	1.0
1145	1.0
1147	1.0
114th	1.0
115	2.1760912590556813
1150	1.6020599913279625
1155	1.0
1156	1.3010299956639813
1157	1.3010299956639813
1159	1.0
115b	1.0
116	2.3010299956639813
1166a1	1.0
1168	1.0
116ff	1.3010299956639813
117	2.255272505103306
1170	1.3010299956639813
11712140	1.0
1172	1.0
1173	1.3010299956639813
1175	1.0
1177	1.0
1178	1.4771212547196624
118	2.113943352306837
1180	1.0
118260	1.0
1185	1.0
119	2.255272505103306
1192	1.0
1193	1.3010299956639813
1199	1.3010299956639813
1199154814	1.0
11b	1.0
11th	2.3010299956639813
12	3.513217600067939
120	2.7160033436347994
1200	2.0413926851582254
1201	1.0
1202	1.0
1204	1.3010299956639813
12041	1.0
12063427	1.0
1207	1.0
120m	1.0
120m1Sb	1.0
120px	1.0
120th	1.0
121	2.3222192947339195
1214	1.0
1216	1.0
1219	1.0
121Sb	1.0
122	2.361727836017593
1220	1.0
1221	1.3010299956639813
12218105	1.0
1223	1.0
12232	1.0
1224	1.0
1225	1.3010299956639813
1228	1.0
123	2.3010299956639813
1230x1615	1.0
1232	1.3010299956639813
12320	1.0
1233570	1.0
1234	1.0
1235	1.0
123Sb	1.3010299956639813
124	2.3010299956639813
1240	1.0
1241	1.3010299956639813
1243	1.0
1245	1.0
1247	1.4771212547196624
125	2.3979400086720375
1250	1.6989700043360187
1252	1.4771212547196624
1253	1.0
1253a19	1.0
1255	1.0
1258	1.0
125Sb	1.0
125th	1.0
126	2.342422680822206
1261	1.0
1262	1.0
1264	1.0
1265	1.0
12661	1.0
1267	1.0
127	2.079181246047625
1270	1.0
1271	1.0
1272	1.0
1274	1.0
1275	1.4771212547196624
1278	1.4771212547196624
1279	1.0
128	2.1760912590556813
1280	1.6989700043360187
1285	1.3010299956639813
128K	1.0
129	2.1760912590556813
1290	1.3010299956639813
1291	1.3010299956639813
1293	1.3010299956639813
1294	1.0
1295	1.3010299956639813
1296	1.0
1297	1.0
12C	1.0
12H2O	1.3010299956639813
12th	2.204119982655925
12v	2.113943352306837
12월	1.0
13	3.3979400086720375
130	2.4471580313422194
1300	2.113943352306837
13000	1.0
130220	1.0
1303	1.0
1304	1.0
1305	1.0
1306	1.4771212547196624
1307	1.0
13079	1.0
130th	1.0
131	2.342422680822206
1310	1.0
1312	1.3010299956639813
1314	1.0
1315	1.3010299956639813
13153	1.0
1316	1.3010299956639813
1317	1.0
1319	1.0
131st	1.0
132	1.845098040014257
1320	1.0
1320s	1.0
1326	1.0
1327	1.3010299956639813
133	2.1760912590556813
1330	1.0
1331	1.0
1332	1.4771212547196624
1333	1.0
1335	1.3010299956639813
13380	1.0
134	2.113943352306837
1340	1.3010299956639813
1341	1.0
1342	1.6020599913279625
1343	1.0
13433	1.0
1345	1.3010299956639813
135	2.278753600952829
1350	1.6020599913279625
1352828175	1.0
1353	1.0
1355	1.0
1356	1.3010299956639813
1358	1.0
135s	1.0
135th	1.0
136	2.113943352306837
1360	1.0
136050	1.0
136080	1.0
1362	1.0
1364	1.0
13655	1.3010299956639813
1367	1.0
1369	1.0
137	2.278753600952829
1370	1.0
1371	1.3010299956639813
1375	1.0
1377	1.0
137Cs	1.4771212547196624
138	2.1760912590556813
1381	1.0
1382	1.0
1385	1.0
1386	1.0
1387	1.0
139	2.0
1390	1.3010299956639813
1391	1.0
1394	1.3010299956639813
1395	1.3010299956639813
1397	1.0
1398	1.0
13th	2.3979400086720375
14	3.3729120029701067
140	2.4471580313422194
1400	1.6989700043360187
14000	1.3010299956639813
1401	1.0
1402	1.0
1403	1.3010299956639813
1405	1.0
1407	1.0
140pxAtlantic	1.3010299956639813
141	2.204119982655925
1412	1.0
1412058407	1.0
1413	1.0
14148	1.0
1415	1.6020599913279625
14157	1.0
1419	1.0
142	2.1760912590556813
1420	1.0
1425	1.4771212547196624
1427	1.3010299956639813
14299	1.0
143	2.113943352306837
1431	1.3010299956639813
1436	1.0
1439	1.3010299956639813
144	2.1760912590556813
1443	1.4771212547196624
1446	1.0
14474	1.0
1447a	1.3010299956639813
14490	1.0
145	2.1760912590556813
1450	1.845098040014257
1452	1.4771212547196624
1453	1.3010299956639813
1455	1.0
14552	1.0
1456	1.0
1457	1.0
146	2.079181246047625
1461021421	1.0
1462	1.0
